Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"288,845,000,000","296,211,000,000","337,743,000,000","392,062,000,000","402,416,000,000","408,176,000,000","431,714,000,000","447,459,000,000","463,501,000,000","450,291,000,000","508,005,000,000","582,039,000,000","686,748,000,000","798,542,000,000","988,568,000,000","1,222,710,000,000","1,176,030,000,000","1,354,030,000,000","1,565,260,000,000","1,697,510,000,000","1,646,050,000,000","1,547,090,000,000",,
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"368,000,000","452,000,000","444,000,000","453,000,000","466,000,000","491,000,000","463,000,000","559,000,000","694,000,000","818,000,000","934,000,000","1,138,000,000","1,295,000,000","1,319,000,000","1,371,172,833","1,412,377,919",
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,"32,506,742","30,036,417","34,139,388","41,567,472","44,667,002","53,260,077","62,242,013","62,068,161","60,863,964","64,248,355","60,058,663","68,195,856","81,667,133","106,657,267","106,344,855","113,563,822","132,201,141","137,066,291","138,489,884","193,775,943","202,547,014","219,583,570","212,155,125","188,686,997","194,669,502","188,623,259","167,042,899","181,801,932","208,098,553","236,247,363","258,739,681","287,983,020","299,657,872","340,041,547","321,303,416","369,816,107","441,232,909","457,244,315","432,889,959","434,386,307",,
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,"47,679,117,486","50,850,574,463","54,271,620,755","61,058,785,168","69,950,360,857","75,140,448,166","63,055,010,157","69,408,573,982","72,867,560,642","80,004,890,145","86,652,133,907","92,122,896,789","92,636,365,540","106,033,000,000","128,326,000,000","137,459,000,000","134,339,000,000","155,407,000,000","176,823,000,000","198,042,000,000","238,840,000,000","253,081,000,000","261,845,000,000","277,287,000,000","275,906,000,000","300,054,000,000","317,836,000,000","352,956,000,000","379,206,000,000","382,623,000,000","411,962,000,000","366,063,000,000","388,728,000,000","384,862,000,000","436,754,000,000","485,123,000,000","530,763,000,000","556,846,000,000","564,567,000,000","605,085,000,000","629,218,000,000","645,831,000,000","679,163,000,000","793,222,000,000","919,798,000,000","1,053,910,000,000","1,204,950,000,000","1,526,160,000,000","1,552,630,000,000","1,706,840,000,000","2,093,720,000,000","2,264,670,000,000","2,295,120,000,000","2,362,550,000,000","2,583,580,000,000","2,666,090,000,000",
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,"27,076,572,682","28,586,798,907","30,489,798,538","32,753,867,857","35,690,109,141","38,784,761,829","41,678,989,164","42,430,113,037","45,045,661,242","51,020,025,783","61,341,681,331","61,578,076,236","69,590,228,793","89,158,477,160","117,250,000,000","129,324,000,000","142,411,000,000","154,830,000,000","171,094,000,000","208,663,000,000","268,161,000,000","271,759,000,000","251,932,000,000","236,551,000,000","228,065,000,000","212,813,000,000","235,647,000,000","279,606,000,000","292,729,000,000","306,251,000,000","306,872,000,000","319,243,000,000","315,397,000,000","303,770,000,000","298,057,000,000","337,323,000,000","348,990,000,000","360,984,000,000","340,525,000,000","343,170,000,000","367,685,000,000","342,259,000,000","366,800,000,000","468,483,000,000","582,612,000,000","685,043,000,000","799,471,000,000","929,084,000,000","1,060,100,000,000","1,012,950,000,000","1,355,390,000,000","1,527,190,000,000","1,595,980,000,000","1,678,740,000,000","1,754,490,000,000","1,572,870,000,000",
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,"535,673,245","584,964,613","619,322,802","678,239,320","711,897,511","736,573,149","723,739,848","761,981,451","758,899,950","779,200,000","821,850,000","896,763,407","1,083,392,307","1,308,786,064","2,042,002,018","2,442,667,525","2,500,420,785","3,138,666,542","3,562,333,317","4,602,416,442","6,235,833,086","6,992,083,055","8,140,416,343","7,763,749,691","7,757,083,025","7,375,918,224","4,794,444,571","4,797,777,905","4,496,910,569","4,323,058,824","5,068,000,000","5,203,223,529","5,318,258,824","4,581,357,104","4,947,205,860","5,329,214,163","5,759,537,726","5,737,751,332","6,043,694,330","6,808,982,521","8,154,338,233","8,824,873,259","9,008,273,721","11,305,459,802","13,280,275,123","15,982,282,468","18,369,070,083","21,642,304,046","27,870,257,894","19,175,196,446","21,037,612,736","24,409,826,346","24,580,844,843","27,257,411,604","28,874,122,634","27,805,745,961",
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,"991,047,619","1,040,952,381","1,085,714,286","1,214,666,667","1,289,904,762","1,439,238,095","1,685,152,605","2,237,570,219","2,730,787,476","3,545,852,329","4,328,933,304","4,508,139,372","5,109,919,571","5,968,474,422","7,188,899,277","8,743,054,698","8,428,513,568","8,133,538,743","8,350,545,840","8,254,573,073","8,410,185,740","9,017,795,297","9,696,739,314","10,096,292,842","10,101,862,386","12,290,568,182","13,074,782,609","15,497,286,296","14,608,946,896","15,632,463,424","18,030,876,599","19,587,322,786","20,746,360,430","21,803,372,267","22,943,685,719","21,473,188,882","22,066,101,341","23,142,294,436","27,453,084,983","31,183,139,301","32,273,007,554","34,378,437,265","38,908,069,299","44,856,586,316","43,454,935,940","44,050,929,160","45,810,626,509","45,044,176,964","46,255,554,872","47,603,227,897","43,015,089,723",
Turkey,TUR,GDP (current US$),NY.GDP.MKTP.CD,"13,995,067,818","8,022,222,222","8,922,222,222","10,355,555,556","11,177,777,778","11,944,444,444","14,122,222,222","15,666,666,667","17,500,000,000","19,466,666,667","17,086,956,522","16,256,619,964","20,431,095,406","25,724,381,625","35,599,913,836","44,633,707,243","51,280,134,554","58,676,813,687","65,147,022,486","89,394,085,658","68,789,289,566","71,040,020,140","64,546,332,581","61,678,280,115","59,989,909,458","67,234,948,265","75,728,009,963","87,172,789,528","90,852,814,005","107,143,000,000","150,676,000,000","150,028,000,000","158,459,000,000","180,170,000,000","130,690,000,000","169,486,000,000","181,476,000,000","189,835,000,000","269,287,000,000","249,751,000,000","266,568,000,000","196,005,000,000","232,535,000,000","303,005,000,000","392,166,000,000","482,980,000,000","530,900,000,000","647,155,000,000","730,337,000,000","614,554,000,000","731,168,000,000","774,754,000,000","788,863,000,000","823,243,000,000","798,797,000,000","718,221,000,000",
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,824,746","9,365,488","9,742,604","9,631,025","10,887,217","11,025,680","12,335,200","12,701,094","12,757,406","13,686,700","13,741,845","13,196,255","15,451,309","18,230,911","21,535,684","21,839,544","22,902,861","27,030,374","30,290,220","27,101,076","31,823,519","39,312,017","39,875,751","38,320,765","37,859,554",,
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,100,405,344","4,420,167,589","4,258,742,899","4,956,588,279","4,601,413,264","4,257,702,197","4,510,846,968","5,255,221,425","6,496,195,451","7,683,852,497","9,345,174,219","9,697,847,264","10,185,786,383","10,383,560,603","10,805,599,893","11,659,129,889","12,825,801,581","16,929,976,600","18,610,460,327","21,501,741,757","27,368,386,358","28,573,777,052","31,407,908,612","33,878,631,649","39,087,748,240","44,333,456,245","48,030,400,964","44,895,392,077",
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,"423,145,605","441,667,335","449,158,233","516,315,231","589,247,687","884,502,339","925,381,522","967,240,687","1,037,379,286","1,168,556,667","1,259,554,850","1,417,191,702","1,490,970,307","1,701,817,912","2,098,945,010","2,359,555,556","2,447,300,000","2,936,470,588","2,420,260,870","2,139,025,000","1,244,610,000","1,337,300,000","2,177,500,000","2,240,333,333","3,615,647,447","3,519,695,202","3,923,244,142","6,269,521,857","6,508,931,652","5,276,480,933","4,304,399,516","3,321,729,057","2,857,457,860","3,220,439,044","3,990,430,447","5,755,818,947","6,044,585,327","6,269,333,313","6,584,815,847","5,998,563,258","6,193,246,837","5,840,503,869","6,178,563,591","6,336,696,289","7,940,362,799","9,013,834,373","9,942,597,780","12,292,813,603","14,239,026,630","17,878,178,831","20,181,796,803","20,262,889,524","23,236,898,742","24,662,957,836","26,998,477,707","26,369,242,278",
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64,087,694,038","74,703,517,903","82,709,161,099","81,456,918,679","77,464,561,150","73,942,235,330","65,648,559,903","52,543,388,913","48,214,752,454","44,558,076,852","50,150,401,354","41,883,242,907","31,580,961,263","31,261,718,319","38,009,344,577","42,392,896,031","50,132,953,288","64,883,060,726","86,142,018,069","107,753,000,000","142,719,000,000","179,992,000,000","117,228,000,000","136,419,000,000","163,160,000,000","175,781,000,000","181,334,000,000","131,805,000,000","90,615,023,324",
Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,"216,278,000,000","197,167,000,000","207,338,000,000","216,886,000,000","245,015,000,000","273,553,000,000","300,500,000,000","304,668,000,000","320,550,000,000","358,680,000,000","392,641,000,000","429,951,000,000","491,651,000,000","638,425,000,000","818,132,000,000","902,240,000,000","980,541,000,000","1,095,420,000,000","1,173,070,000,000","1,423,760,000,000","1,627,730,000,000","1,770,710,000,000","1,747,000,000,000","1,721,900,000,000","1,766,630,000,000","1,864,650,000,000","1,947,780,000,000","1,945,770,000,000","2,139,620,000,000","2,325,460,000,000","2,661,820,000,000","2,946,260,000,000","2,865,060,000,000","3,110,770,000,000","3,388,200,000,000","3,776,430,000,000","4,108,790,000,000","4,379,030,000,000","4,317,740,000,000","4,088,000,000,000","4,502,630,000,000","4,556,010,000,000","4,568,440,000,000","5,141,810,000,000","6,174,400,000,000","7,438,380,000,000","8,854,370,000,000","11,020,100,000,000","13,489,600,000,000","12,970,300,000,000","15,726,200,000,000","18,831,200,000,000","20,104,400,000,000","21,361,400,000,000","21,861,900,000,000","20,319,200,000,000",
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,"1,242,289,212","1,547,388,813","1,710,004,464","1,539,681,534","1,975,701,728","1,890,769,326","1,809,183,975","1,597,721,080","1,593,675,330","2,004,435,484","2,137,096,774","2,807,258,065","2,189,418,001","3,964,295,673","4,090,209,682","3,538,283,322","3,667,161,241","4,114,667,063","4,910,257,283","7,181,185,278","10,163,020,116","11,048,335,541","9,178,802,163","5,102,281,256","4,850,241,442","4,732,017,873","5,880,112,788","7,367,494,080","8,213,515,459","8,438,951,476","9,298,839,655","11,205,971,155","12,878,199,881","15,002,106,518","17,474,647,792","19,297,663,097","20,515,543,039","23,969,823,010","25,385,928,198","23,983,945,191","22,823,255,802","20,898,788,417","13,606,494,599","12,045,631,093","13,686,329,890","17,362,857,684","19,579,457,966","23,410,572,633","30,366,213,118","31,660,911,279","40,284,682,481","47,962,439,303","51,265,399,743","57,531,233,351","57,235,766,827","53,442,697,568",
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,"543,300,000,000","563,300,000,000","605,100,000,000","638,600,000,000","685,800,000,000","743,700,000,000","815,000,000,000","861,700,000,000","942,500,000,000","1,019,900,000,000","1,075,880,000,000","1,167,770,000,000","1,282,450,000,000","1,428,550,000,000","1,548,830,000,000","1,688,920,000,000","1,877,590,000,000","2,085,950,000,000","2,356,570,000,000","2,632,140,000,000","2,862,510,000,000","3,210,960,000,000","3,344,990,000,000","3,638,140,000,000","4,040,690,000,000","4,346,730,000,000","4,590,160,000,000","4,870,220,000,000","5,252,630,000,000","5,657,690,000,000","5,979,590,000,000","6,174,040,000,000","6,539,300,000,000","6,878,720,000,000","7,308,760,000,000","7,664,060,000,000","8,100,200,000,000","8,608,520,000,000","9,089,170,000,000","9,660,620,000,000","10,284,800,000,000","10,621,800,000,000","10,977,500,000,000","11,510,700,000,000","12,274,900,000,000","13,093,700,000,000","13,855,900,000,000","14,477,600,000,000","14,718,600,000,000","14,418,700,000,000","14,964,400,000,000","15,517,900,000,000","16,155,300,000,000","16,663,200,000,000","17,348,100,000,000","17,947,000,000,000",
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,360,607,991","13,677,622,222","12,941,297,376","13,099,013,836","12,899,156,991","13,350,468,917","13,948,892,216","14,744,603,774","14,988,971,211","17,078,465,982","13,760,374,488","11,401,351,420","9,687,951,055","10,128,112,401","12,030,023,548","14,307,509,839","17,030,896,203","22,311,393,928","27,934,030,937","32,816,828,373","39,332,770,929","45,324,319,955","51,183,443,225","56,795,656,325","63,132,848,445","66,732,801,393",
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,"13,066,634","13,999,965","14,524,963","13,708,299","14,758,296","15,108,295","16,099,960","15,835,088","15,350,000","16,650,000","18,450,000","20,051,648","27,585,488","30,165,373","32,924,216","33,237,164","32,792,480","49,353,147","60,844,777","71,096,369","82,340,332","102,086,554","113,759,183","122,255,331","135,024,998","145,641,701","160,846,664","175,580,627","200,726,700","214,744,996","240,365,255","254,829,630","277,954,111","286,307,815","289,438,482","316,008,482","331,489,704","347,770,000","373,619,852","390,719,148","396,270,000","430,040,370","461,883,444","481,806,296","521,975,111","550,728,667","610,778,296","651,436,074","695,428,852","674,922,482","681,225,963","676,129,407","692,933,741","720,636,185","729,738,560","751,373,263",
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,"8,607,600,069","8,923,366,628","9,873,397,859","10,663,375,514","9,113,580,696","9,602,944,668","10,096,574,670","10,472,776,744","11,470,909,285","11,927,570,677","12,993,115,056","14,471,557,938","15,922,867,181","19,445,932,860","29,087,099,933","31,413,164,179","36,272,315,695","42,337,056,975","46,507,640,231","55,750,554,789","67,135,122,864","75,498,829,319","76,693,647,866","78,586,503,426","55,952,339,080","57,935,742,247","58,915,108,094","45,343,793,676","58,428,404,474","42,142,303,739","47,027,508,385","51,734,363,024","58,470,358,476","58,107,555,298","56,529,904,239","74,888,742,184","68,258,588,863","85,837,385,779","91,338,542,542","97,974,136,437","117,148,000,000","122,910,000,000","92,889,586,976","83,622,191,419","112,451,000,000","145,513,000,000","183,478,000,000","230,364,000,000","315,600,000,000","329,419,000,000","393,801,000,000","316,482,000,000","381,286,000,000","371,337,000,000",,,
British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,"24,200,000","25,700,000","36,900,000","41,400,000","53,800,000","66,500,000","84,100,000","115,400,000","173,800,000","211,300,000","219,000,000","257,000,000","307,100,000","351,600,000","395,400,000","399,800,000","440,000,000","461,800,000","512,900,000","606,700,032","727,800,000","821,800,000","832,600,000","916,899,968","985,400,000","990,400,000","1,035,600,000","1,147,800,064","1,204,600,064","1,343,900,032","1,564,700,032","1,671,200,000","1,770,899,968","1,996,000,000",,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,"14,094,688,430","26,336,617,862","36,658,108,169","25,423,812,494","6,293,304,847","6,471,740,486","9,613,369,554","9,866,990,096","13,180,954,014","16,286,434,094","20,736,163,915","24,657,470,332","26,843,701,137","27,209,601,996","28,683,658,005","33,640,085,728","35,291,349,277","37,947,904,054","42,717,072,778","49,424,107,710","57,633,255,739","66,371,664,817","77,414,425,532","99,130,304,099","106,015,000,000","115,932,000,000","135,539,000,000","155,820,000,000","171,222,000,000","186,205,000,000","193,599,000,000",
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,"119,258,830","113,423,182","98,746,409","98,144,644","110,123,777","135,553,759","123,698,509","118,691,401","130,834,146","148,545,378","144,482,171","158,397,406","188,869,986","196,142,585","188,080,374","219,260,341","233,902,115","245,177,633","255,890,222","262,301,253","267,999,225","272,014,693","257,926,882","262,603,782","314,463,144","364,996,869","394,962,552","439,376,794","526,428,310","607,958,616","610,066,629","700,804,286","792,149,701","781,702,874","801,787,556","814,954,587",,
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,843,300,000","3,282,800,000","3,409,600,000","3,759,800,000","4,067,800,000","4,271,200,000","4,313,600,000","4,003,700,000","3,555,800,000","3,968,000,000","4,329,200,000","4,831,800,000","4,910,100,000","5,505,800,000","6,673,500,000","7,268,200,000","8,913,100,000","10,459,845,737","11,279,400,000","12,476,000,000","12,715,600,000","12,677,400,000",
World,WLD,GDP (current US$),NY.GDP.MKTP.CD,"1,364,640,000,000","1,420,440,000,000","1,524,570,000,000","1,638,190,000,000","1,799,670,000,000","1,959,900,000,000","2,125,400,000,000","2,262,920,000,000","2,440,550,000,000","2,686,750,000,000","2,950,660,000,000","3,259,060,000,000","3,757,850,000,000","4,578,520,000,000","5,279,350,000,000","5,880,300,000,000","6,400,880,000,000","7,237,900,000,000","8,521,720,000,000","9,903,840,000,000","11,154,100,000,000","11,447,500,000,000","11,344,600,000,000","11,607,400,000,000","12,049,500,000,000","12,672,900,000,000","14,997,100,000,000","17,063,900,000,000","19,109,200,000,000","20,060,800,000,000","22,563,100,000,000","23,898,500,000,000","25,374,800,000,000","25,805,700,000,000","27,706,400,000,000","30,658,900,000,000","31,325,000,000,000","31,240,800,000,000","31,122,700,000,000","32,283,000,000,000","33,321,300,000,000","33,134,200,000,000","34,418,000,000,000","38,656,300,000,000","43,534,900,000,000","47,121,200,000,000","51,045,300,000,000","57,542,800,000,000","63,087,800,000,000","59,793,300,000,000","65,612,000,000,000","72,818,100,000,000","74,373,300,000,000","76,362,600,000,000","78,088,500,000,000","73,502,300,000,000",
